,0
47163,support
47166,latest
47167,drudge
47168,poll!
47169,https://t.co/xdnixwnqwb
47170,https://t.co/yuttlnalxy
47171,thank
47175,"support!
https://t.co/mjr8d4ddrk"
47176,thank
47177,"you,"
47178,america!
47179,
47180,https://t.co/yj0kiyptav
47181,#iacaucus
47182,•
47183,2/1/2016
47184,•
47185,"6:30pm
#makeamericagreatagain!

iowa"
47186,caucus
47187,finder:
47188,https://t.co/anvtczqfoq
47189,#gopdebate
47190,https://t.co/hluycculcp
47191,thank
47195,kind
47196,words
47197,"tonight,"
47198,@omarosa.
47201,great!
47202,see
47204,soon!
47206,will
47207,take
47208,care
47211,veterans
47214,served
47216,country
47218,"bravely.
#thankavet"
47219,video:
47220,https://t.co/wh9gsesh29
47221,https://t.co/wmr7jnmsyz
47223,unbelievable
47224,night
47226,iowa
47229,great
47230,veterans!
47232,raised
47233,"$6,000,000.00"
47236,politicians
47237,talked!
47238,#gopdebate
47239,watching
47240,biased
47241,charles
47242,"@krauthammer,"
47244,@foxnews
47245,flunky
47248,know
47251,won
47252,every
47253,"debate,"
47255,particular-
47257,last
47258,one.
47259,check
47260,polls!
47261,"""donald"
47262,trump
47263,hands
47264,bill
47265,o’reilly
47266,cable
47267,tv
47268,viewership
47269,"win""-"
47270,@deadline-https://t.co/ytid4irw4y
47271,#trump2016
47272,#iacaucus
47273,"finder:
https://t.co/anvtcz8epq"
47274,https://t.co/gicaoeofcc
47276,hear
47278,@sentedcruz’s
47279,$$
47280,"man,"
47281,robert
47282,"mercer,"
47284,good
47285,"man,"
47288,angry
47290,cruz
47291,lied
47295,liquidating
47297,(ted’s)
47298,holdings.?
47299,20
47301,anticipated
47302,hotel
47303,openings
47305,2016:
47306,trump
47307,international
47308,"hotel,"
47309,washington
47310,d.c.
47311,https://t.co/jd3h0lqcas
47312,tennessee
47313,gop
47314,"poll
https://t.co/hfsxkaxc42
trump"
47315,"32.7%
cruz"
47316,"16.5%
carson"
47317,"6.6%
rubio"
47318,"5.3%
christie"
47319,"2.4%
jeb"
47320,1.6%
47324,great
47325,honor
47327,support
47329,veterans
47331,you!
47333,can
47334,join
47336,now.
47337,thank
47338,you!
47339,"#trump4vets
https://t.co/uvn3kud2dv"
47340,#trump2016
47341,#iacaucus
47342,"finder:
https://t.co/anvtczqfoq"
47343,https://t.co/1vjchyylzu
47345,politically
47346,correct
47347,takes
47349,much
47350,time.
47354,much
47356,get
47357,done!
47358,#trump2016
47359,https://t.co/8icsqeombg
47360,https://t.co/fkgkcvxvo7
47361,“what
47362,america
47363,needs:
47365,case
47367,trump”
47368,great
47369,new
47370,book
47373,esteemed
47374,jeffrey
47375,lord
47376,@jeffjlpa1
47377,available
47378,now.
47379,https://t.co/xehkbidapr
47380,"""@gmoneyrainmaker:"
47382,hope
47383,@cnn
47385,enough
47386,bandwidth
47387,tonight
47390,many
47391,will
47393,watching
47394,@foxnews.
47395,watching
47396,trump
47397,tonight
47398,"#gopdebate"""
47399,"""@rkirchmeyer:"
47401,@megynkelly
47402,brings
47404,#michaelmoore
47406,add
47407,credibility
47410,fight
47412,@realdonaldtrump?
47413,
47414,#foxnews
47415,"#rogerailes"""
47416,"""@bradcross4:"
47417,@drudge_report_
47418,@realdonaldtrump
47419,"https://t.co/ur1qgg291z"""
47420,"""@chgardens1:"
47421,@mitchellvii
47422,pathetic
47423,attempt
47425,bribe
47426,@realdonaldtrump
47430,"bought"""
47432,"""debate"""
47433,tonight
47434,will
47437,total
47438,disaster
47439,-
47440,low
47441,ratings
47443,advertisers
47445,advertising
47446,rates
47447,dropping
47448,like
47450,rock.
47452,hate
47454,see
47455,this.
47456,"""@laurencristmann:"
47457,@realdonaldtrump
47463,many
47464,debates
47466,year??
47467,"also,"
47470,cruz
47471,still
47472,allowed
47474,"run,"
47477,"eligible"""
47478,"""@hollywoodjv:"
47479,@realdonaldtrump
47480,mr.
47481,"trump,"
47484,cruz
47485,hate
47486,canada
47488,much.
47491,embrace
47493,"roots,"
47496,great
47497,"country"""
47498,
47500,true!
47501,"wow,"
47502,two
47503,candidates
47504,called
47505,last
47506,night
47508,said
47510,want
47512,go
47515,event
47516,tonight
47518,drake
47519,university.
47520,"""@michaelg4ny:"
47521,new
47522,@nbcnews
47523,wsj
47524,poll
47525,shows
47526,@realdonaldtrump
47527,pulling
47528,ahead
47530,@tedcruz
47532,#iowa.
47533,"https://t.co/18ktk7izud"""
47534,
47535,great!
47536,"""@rick_gobbi:"
47537,@realdonaldtrump
47538,...hold
47541,mirror
47544,network
47545,cameras
47546,show
47548,big
47550,crowd
47551,"is."""
47552,
47553,great
47554,idea!
47555,"""@plazzmatic:"
47556,@realdonaldtrump
47557,@danpgabriel
47558,sounds
47559,like
47561,advertisers
47562,want
47563,"trump,"
47565,knows
47569,doing.
47570,"""@_hankrearden:"
47572,respected
47573,cruz
47574,ppl
47577,lie.
47579,just
47580,tired
47585,side.
47586,1949z
47587,@steph93065
47588,"https://t.co/4k3u8jurih"""
47589,
47590,no!
47591,"""@dukeofbc:"
47592,
47593,@megynkelly
47594,debate
47595,cruz
47596,one
47598,one.
47601,just
47602,tell
47608,busy
47609,running
47612,president
47614,"usa,"
47616,"canada"""
47617,"""@cjcboi:"
47618,@drjamescabot
47619,@realdonaldtrump
47620,@danscavino
47621,@carolde
47622,@playstrumpcard
47623,checked
47625,wallet
47626,"lately,"
47627,mr
47628,"ailes?"""
47629,"""@haloonefortrump:"
47630,@foxnews
47631,takes
47632,#yuge
47633,hit
47635,advertising
47636,revenues
47638,screwing
47640,@realdonaldtrump
47641,rofl!
47642,"https://t.co/ndyhniudks"""
47643,"""@davejager1:"
47644,@creta_r
47645,9
47646,pm
47647,channel
47648,70
47649,cnn
47651,will
47653,watching
47654,trump
47655,tonight.
47656,want
47660,person
47663,white
47664,house
47666,takes
47668,"bs."""
47669,"""@henryoray:"
47670,@cnnpolitics
47671,@tedcruz
47672,@realdonaldtrump
47674,fighting
47675,corruption.
47676,big
47677,donors
47678,took
47680,cruz.
47683,"donors"""
47684,"""@gene70:"
47685,@fireflyfury
47686,@megynkelly
47687,@realdonaldtrump
47692,bimbo
47694,asking
47695,presidential
47696,questions?
47697,"https://t.co/ou1uugnuwb"""
47698,"""@splashpoint50:"
47699,@realdonaldtrump
47701,retrumplican
47702,trump
47703,support
47704,group
47706,9500
47707,members
47708,say
47709,97%
47710,will
47712,watch
47714,debate
47715,"tonight!"""
47716,"""@creta_r:"
47717,@realdonaldtrump
47718,looking
47719,forward
47721,watching
47722,donald
47723,trump
47724,rally
47725,thursday
47726,night
47728,"cnn!!"""
47729,#trump2016
47730,#iacaucus
47731,"finder:
https://t.co/anvtczqfoq"
47732,https://t.co/thniqh0ny6
47734,"greta,"
47735,87%
47738,people
47739,said
47743,watch
47745,debate
47750,it.
47751,wow-
47754,honor!
47755,fox
47756,debate
47757,advertising
47758,rates
47759,falling
47760,like
47762,rock!
47763,tune
47766,special
47767,event
47770,veterans
47772,9pm
47773,est!
47774,thank
47775,you-
47776,"lexington,"
47777,south
47778,"carolina!
#trump2016"
47779,"#makeamericagreatagain
https://t.co/jairniyygl"
47780,https://t.co/upao2eddvb
47784,childishly
47785,written
47786,&amp;
47787,taunting
47788,pr
47789,statement
47791,fox
47793,made
47798,"debate,"
47802,lightweight
47803,"reporter,"
47804,@megynkelly.
47806,will
47808,interviewed
47810,@oreillyfactor
47811,tonight
47813,8:00
47814,p.m.
47815,(eastern).
47816,enjoy!
47819,self
47820,funding
47822,campaign
47827,owe
47828,anything
47830,lobbyists
47831,&amp;
47832,special
47833,interests.
47834,https://t.co/qycedgsov3
47835,https://t.co/5f7zfdivsn
47836,rt
47837,@drudge_report:
47838,limbaugh:
47841,"showing,"
47843,owning
47844,entire
47845,event...
47846,https://t.co/fdizxokbfc
47847,even
47848,though
47850,beat
47854,first
47855,six
47856,"debates,"
47857,especially
47859,last
47860,"one,"
47861,ted
47862,cruz
47863,wants
47865,debate
47867,again.
47868,can
47873,canada?
47874,just
47875,got
47877,listen
47879,rush
47880,limbaugh
47881,-
47883,guy
47885,fantastic!
47887,statement
47888,put
47890,yesterday
47892,@foxnews
47895,disgrace
47897,good
47898,broadcasting
47900,journalism.
47903,ever
47904,say
47905,something
47907,nasty
47908,&amp;
47909,dumb
47911,refuse
47913,call
47914,megyn
47915,kelly
47917,"bimbo,"
47923,politically
47924,correct.
47925,instead
47927,will
47929,call
47932,lightweight
47933,reporter!
47934,cbs's
47935,face
47937,nation
47938,-
47939,posts
47940,largest
47941,audience
47942,since
47943,"2001
#trump2016"
47944,#makeamericagreatagain
47945,https://t.co/tzzx97fu1n
47946,https://t.co/smtklpibyd
47947,pathetic
47948,attempt
47950,@foxnews
47952,try
47954,build
47956,ratings
47959,#gopdebate.
47960,without
47965,ratings!
47966,"
https://t.co/2bx54vkpqh"
47967,thank
47968,"you,"
47969,"america!
#makeamericagreatagain"
47970,#trump2016
47971,https://t.co/7xxwd0au9h
47972,"""trump"
47973,shows
47974,complete
47975,domination
47977,facebook
47978,"conversation"""
47979,"
https://t.co/tpiiyk4dyc"
47980,"""minorities"
47981,line
47983,behind
47984,donald
47985,"trump"""
47986,#trump2016
47987,"
https://t.co/clcvogwomy"
47988,thank
47989,you!
47990,"#trump2016
#iacaucus"
47991,finder:
47992,https://t.co/anvtczqfoq
47993,https://t.co/cxqth61ssz
47996,think
47997,@sentedcruz
47998,knows
48000,@bobvanderplaats
48001,dealings?
48002,"actually,"
48004,doubt
48005,it!
48010,#gopdebate?
48011,https://t.co/cjtywwil85
48012,.@bobvanderplaats
48013,begged
48018,event
48020,asking
48021,organizers
48023,"$100,000"
48025,himself—a
48026,bad
48027,guy!
48028,great
48029,honor-
48030,rev.
48031,jerry
48032,falwell
48033,jr.
48035,liberty
48036,"university,"
48037,one
48041,respected
48042,religious
48043,leaders
48046,"nation,"
48048,just
48049,endorsed
48050,me!
48051,#makeamericagreatagain
48052,#trump2016
48053,"
https://t.co/ojygtj5qx8"
48056,great
48057,people
48059,"iowa,"
48060,find
48062,#iacaucus
48063,location
48065,https://t.co/anvtczqfoq
48066,-
48068,important
48070,vote!
48071,#makeamericagreatagain
48074,phony
48075,
48076,@bobvanderplaats
48077,tell
48079,followers
48082,times
48084,asked
48089,family
48091,stay
48094,hotels-didn't
48095,like
48096,paying
48098,will
48099,end
48100,common
48101,core.
48104,"disaster.
https://t.co/d83xyrqz3m
#makeamericagreatagain"
48105,#trump2016
48106,https://t.co/r0sc6zm80i
48107,"""@puttster71:"
48108,@bobvanderplaats
48110,next
48111,president
48114,ur
48115,stage.
48116,@realdonaldtrump
48119,next
48120,"president."""
48121,"""@aynsfriend:"
48122,@bobvanderplaats
48123,cruz
48125,done
48126,@cnn
48127,"@chriscuomo"""
48128,"""@xxflame:"
48129,.@bobvanderplaats
48130,idiot
48131,bob
48132,plaats
48134,cnn
48136,deluded!
48137,cruz's
48138,favorability
48139,ratings
48141,"0%,"
48143,one
48144,likes
48145,him.
48146,vote
48147,trump
48148,"instead!"""
48149,"""@realdonaldtrump"
48150,hits
48151,new
48152,heights
48154,national
48155,poll
48157,"41%"""
48158,https://t.co/1tzszrkh4j
48159,"""donald"
48160,trump
48161,retains
48162,national
48163,lead
48165,new
48166,abc
48167,news/wapo
48168,poll
48170,37%:
48171,"https://t.co/xpja3tbbta"""
48172,https://t.co/6uaecpwqwm
48173,rt
48174,@morning_joe:
48175,video:
48176,@realdonaldtrump
48177,announces
48178,'a
48180,powerful
48181,endorsement'
48182,will
48184,coming
48185,today.
48186,
48187,https://t.co/cjsmbcvcdy
48189,will
48191,interviewed
48193,@mariabartiromo
48195,@morningsmaria
48196,
48197,@foxbusiness
48199,7:30
48200,a.m.
48201,enjoy.
48202,"""@laurencristmann:"
48203,
48204,@sharp_trident
48205,@megynkelly
48207,makes
48210,wanna
48211,watch
48212,debate
48215,know
48218,going
48220,treat
48221,trump
48222,"unfair"""
48224,will
48227,@gma
48228,@gstephanopoulos
48230,morning
48232,around
48233,7:00.
48234,"likewise,"
48236,will
48239,@morning_joe
48241,around
48242,7:00.
48243,figure
48245,out!
48246,"""@sharp_trident:"
48248,huge
48249,disappointment
48251,see
48252,@megynkelly
48253,constantly
48254,attack
48255,donaldtrump.
48258,become
48259,almost
48260,unbearable
48262,watch
48264,"show."""
48265,"""@whitejacketpink:"
48266,@mypresidentme
48267,@realdonaldtrump
48268,just
48269,google
48270,glenn
48271,beck
48272,bio.
48273,u
48274,can
48275,tell
48277,"education,"
48279,poorly
48280,written.
48281,"""@dittopost:"
48282,@realdonaldtrump
48283,@crusade4honesty
48284,@borntobegop
48285,@megynkelly
48287,believe
48289,"trump!!!"""
48290,"""@crusade4honesty:"
48291,
48292,@borntobegop
48293,@megynkelly
48294,
48295,megan
48296,can
48298,contain
48300,"bias,"
48303,every
48304,"show,"
48305,fox
48306,owners
48307,saudi
48308,prince
48309,"agnstt"""
48310,"""@jackburtonreflx:"
48311,
48312,@jdenino1
48313,@davidwohl
48314,@ss
48316,listen
48318,glenn
48319,beck
48321,literally
48322,nothing
48324,says
48325,makes
48327,sense.
48331,"view."""
48332,"""@belizediver88:"
48333,@cnnsitroom
48334,@cnn
48335,
48336,@megynkelly
48338,will
48339,never
48340,happen.
48341,fox
48342,will
48343,drop
48344,kelly
48347,means
48349,trump.
48350,nobody
48351,will
48352,watch
48353,w/o
48354,"trump."""
48355,"""@kurtschlichter:"
48357,pal
48358,@davidwohl
48360,just
48362,megan
48363,kelly's
48364,show!
48366,digs
48367,trump.
48368,
48369,thank
48371,"david,"
48374,great!
48375,"""@jdenino1:"
48376,@davidwohl
48377,
48378,@realdonaldtrump
48379,https://t.co/rqmssbfb0j
48380,
48381,
48382,beck
48383,wanted
48385,commit
48386,suicide
48388,@ss
48389,"surgery,"
48390,clearly
48392,"unbalanced!"""
48393,thank
48395,-
48396,"farmington,"
48397,new
48398,hampshire!
48399,#fitn
48400,#trump2016
48401,https://t.co/bj9z3qzbqu
48402,just
48403,landed
48405,new
48406,hampshire.
48407,will
48411,venue
48412,shortly.
48413,#fitn
48414,"""@realdonaldtrump"
48415,&amp;
48416,@hillaryclinton
48417,leading
48418,polls
48419,w/
48420,one
48421,week
48423,#iowacaucus
48424,...more
48427,2016
48428,elections
48429,tonight
48431,@foxbusiness
48432,"7pm"""
48433,phyllis
48434,schlafly’s
48435,eagle
48436,forum:
48437,‘national
48438,review
48439,will
48441,defunct
48444,next
48445,year’
48446,https://t.co/s7qmdkv2sg
48447,leaving
48448,now
48450,new
48451,hampshire.
48452,big
48453,crowd-
48454,looking
48455,forward
48457,it!
48458,#fitn
48459,cruz
48460,lies
48462,almost
48464,bad
48466,jeb's.
48468,politicians
48469,will
48471,anything
48473,stay
48476,trough!
48477,cruz
48478,going
48480,fast
48482,recent
48483,polls-
48484,dropping
48485,like
48487,rock.
48488,lies
48489,never
48490,work!
48491,ted
48492,cruz
48495,nervous
48496,wreck.
48499,making
48500,reckless
48501,charges
48503,caring
48506,truth!
48508,poll
48509,#'s
48511,way
48512,down!
48514,will
48517,@cnnsitroom
48519,@wolfblitzer
48521,5-7pm
48522,est.
48524,@cnn.
48526,will
48529,morning's
48531,maria
48534,fox
48535,business
48536,network
48537,tomorrow
48540,7am
48542,8am
48543,et
48544,hours.
48545,find
48549,#votetrump
48551,caucus
48552,night
48554,iowa
48556,"2/1/16!
#iacaucus"
48557,#fitn
48558,#trump2016
48559,"
https://t.co/xd9ig0uh4l"
48560,https://t.co/ocipo2dint
48561,obama's
48562,deal
48563,vs.
48564,trump's
48565,deals-
48566,https://t.co/upq3lkuupm
48567,rt
48568,@anncoulter:
48569,rumsfeld:
48570,trump
48571,"""has"
48573,touched
48575,nerve
48578,country...in
48580,way
48583,politicians
48587,able
48589,"do."""
48590,-
48591,https:/…
48592,rt
48593,@geraldorivera:
48594,#newyork
48595,tromps
48596,#jonas.
48597,day
48599,storm
48602,century
48604,big
48605,city
48609,running
48610,unlike
48611,others
48614,northeast.
48615,mu…
48616,join
48617,us
48619,"iowa,"
48620,tomorrow!
48621,#iacaucus
48622,#trump2016
48623,#makeamericagreatagain
48624,"
3:00pm:"
48625,https://t.co/cwqkragqfx
48626,"
7:30pm:"
48627,https://t.co/v2ejh0twes
48629,will
48633,situation
48634,room
48636,@wolfblitzer
48638,5-7pm
48639,est
48641,cnn
48643,want
48645,win
48648,people
48651,great
48652,country.
48655,people
48657,will
48658,owe
48661,voters.
48662,#trump2016
48663,"
video:"
48664,https://t.co/rx7aoqqn7y
48665,ipsos/reuters
48666,"poll
thank"
48667,you!
48668,#trump2016
48669,"
#makeamericagreatagain"
48670,https://t.co/sbzp75epsq
48672,time
48674,ted
48675,cruz
48677,either
48678,settle
48680,problem
48683,fact
48687,born
48689,canada
48693,citizen
48695,"canada,"
48697,get
48700,race
48701,"""@rketeltas:"
48702,rubio
48704,experienced
48705,enough
48708,commander
48710,chief.
48711,rubio
48714,carbon
48715,copy
48717,obama.
48719,need
48721,true
48722,leader
48723,vote
48724,"trump"""
48725,"""@red77angelluis:"
48726,@realdonaldtrump
48727,@neilturner_
48728,@youtube
48730,get
48731,trump!!
48732,go
48733,trump!!
48734,"usa!usa!"""
48735,"""@mrjuuon:"
48736,#wearebernie
48737,will
48739,overtaken
48741,#wewanttrump.
48744,superior
48748,supporters.
48749,#makeamericagreatagain
48750,"#trump."""
48751,"""@knight276:"
48752,
48753,@c4constitution
48754,trump
48755,right
48757,#with_cruz_you_lose!
48758,nobody
48759,supports
48760,canuck
48761,cruz
48762,#makeamericagreatagain
48763,
48764,#trump2016
48765,"""@tuggers56:"
48766,@pmgeezer
48767,hillary
48770,afraid
48772,him.
48774,gop
48776,afraid
48778,him.
48780,american
48781,people
48782,embrace
48783,him!
48785,elect
48786,"him,"
48787,
48788,donaldtrump
48789,"""@joenbc:"
48791,canada
48793,goldman
48794,sachs
48797,kitchen
48798,"sink,"
48799,trump
48801,picked
48802,cruz
48803,apart
48805,2
48806,weeks.
48807,"https://t.co/hkhtx4r6sc"""
48808,rt
48809,@joenbc:
48810,trump
48811,+15
48813,cruz
48815,2
48816,weeks.
48817,cruz
48818,may
48819,look
48820,back
48822,ask
48825,ever
48826,attacked
48827,trump.
48828,dt
48830,killed
48832,ever
48833,since.
48834,
48835,https://t.c…
48836,"""@maryann1942:"
48837,@realdonaldtrump
48838,@cbsnews
48839,...
48842,like
48843,"superman,"
48844,everywhere!
48847,keeping
48848,up.
48849,
48850,great!
48851,"""@m0ther0f2kids:"
48852,@meetthepress
48853,@nbcnews
48854,@clewandowski
48855,everyone
48856,b
48857,smart!
48858,u
48859,know
48860,deep
48862,trump
48866,1
48867,able
48869,best
48870,"lead"""
48871,"""@neilturner_:"
48872,@realdonaldtrump
48873,https://t.co/uvn95nsiaa
48875,time
48877,take
48878,america
48879,back!
48882,puppet
48883,presidents!
48884,"#votetrump"""
48886,true!
48887,"""@keksec__org:"
48888,@realdonaldtrump
48890,said
48892,best!
48893,#makeamericagreatagain
48894,"https://t.co/z6r6r2gpyk"""
48895,fox
48896,news
48897,"poll
thank"
48898,"you,"
48899,new
48900,hampshire!
48901,"#fitn
#trump2016"
48902,https://t.co/jc1qisbbit
48903,new
48904,fox
48905,news
48906,"poll
thank"
48907,"you,"
48908,iowa!
48909,#trump2016
48910,"
#iacaucus"
48911,https://t.co/acj0hq20hv
48913,will
48914,make
48916,military
48918,"big,"
48919,powerful
48920,&amp;
48921,strong
48924,one
48925,will
48926,mess
48928,us.
48929,#trump2016
48930,https://t.co/fxgcl9j1wf
48931,https://t.co/pjecpbmkse
48933,will
48936,face
48938,nation
48940,morning
48942,various
48943,times
48944,across
48946,u.s.
48947,@cbsnews
48948,
48949,enjoy!
48951,will
48954,@meetthepress
48956,morning
48958,various
48959,times
48960,across
48962,u.s.
48963,@nbcnews
48964,
48965,enjoy!
48966,"""@deacon6375:"
48967,@realdonaldtrump
48969,honestly
48970,believe
48975,one
48977,can
48978,make
48979,#americagreatagain.
48980,"""@noamscheiber:"
48981,dow
48983,almost
48984,2000
48985,pts
48986,since
48987,start
48989,"year,"
48991,still
48992,outperforming
48993,wall
48994,street's
48995,investment
48997,jeb.
48998,"""@snoozinglion1:"
48999,.@realdonaldtrump
49000,great
49001,comment
49003,last
49004,rally
49005,@rightside
49007,@youtube
49008,"""triumph"
49010,trump
49012,lose
49014,"cruz."""
49015,"#excellent"""
49016,"""@carolburnett3:"
49017,
49018,@anncoulter
49020,just
49021,love
49023,way
49024,ann
49025,coulter
49026,remembers
49028,acts
49030,kindness
49031,donald
49032,trump....go
49033,trump
49035,love
49036,"you"""
49037,"""@snoozinglion1:"
49038,full
49039,speech:
49040,donald
49041,trump
49042,campaign
49043,rally
49045,pella
49046,ia
49047,(1-23-16)
49048,https://t.co/duwqyp00kn
49049,via
49050,@youtube
49051,one
49054,best
49055,"ever"""
49056,love
49057,making
49058,correct
49059,predictions.
49060,national
49061,review
49063,over.
49064,"
https://t.co/tehjtl6tna
review-doomed"
49065,word
49068,crying
49069,@glennbeck
49070,left
49072,gop
49077,right
49079,vote
49082,republican
49083,primary.
49084,dumb
49087,rock.
49088,serious
49089,doubt
49091,illinois
49094,whether
49097,cruz
49098,can
49099,run
49101,president.
49102,first
49104,many
49105,challenges.
49106,https://t.co/j9pngqvo5x
49107,just
49108,left
49110,great
49111,event
49113,pella.
49114,going
49116,church
49117,tomorrow
49119,"muscatine,"
49120,iowa.
49122,will
49125,fox
49128,great
49129,@judgejeanine
49130,tonight
49132,9pm
49133,est!
49134,enjoy!
49135,#trump2016
49136,.@williebosshog
49139,honor
49141,get
49143,endorsement.
49147,fantastic
49148,guy!
49150,will
49153,forgotten.
49154,don
49156,eric
49157,say
49158,hello!
49159,heading
49160,now
49162,"pella,"
49163,iowa.
49164,big
49165,crowd!
49166,"remember,"
49167,trump
49170,big
49171,buyer
49173,pella
49174,windows.
49175,see
49177,soon!
49180,great
49181,people
49183,"iowa,"
49184,find
49186,#iacaucus
49187,location
49189,https://t.co/3kwol20zmm.
49191,important
49193,vote!
49194,#makeamericagreatagain
49195,just
49196,left
49197,sioux
49198,"center,"
49199,iowa.
49201,speech
49204,well
49205,received.
49206,truly
49207,great
49208,people!
49209,packed
49210,house-
49211,overflow!
49213,wonderful
49214,story
49216,iowa
49217,voters
49219,@arappeport
49222,@nytimes.
49223,"
https://t.co/fgvqsmbrkj"
49224,failing
49225,@glennbeck
49226,lost
49228,credibility.
49233,fired
49234,@
49235,"fox,"
49239,voted
49241,clinton
49243,mccain.
49244,https://t.co/dfcokb7ex8
49245,based
49247,@megynkelly's
49248,conflict
49250,interest
49252,bias
49257,allowed
49261,moderator
49264,next
49265,debate.
49266,heading
49268,sioux
49269,"county,"
49270,"iowa,"
49273,crowd
49275,amazing.
49276,dr.
49277,robert
49278,jeffress
49279,will
49280,make
49282,introduction.
49283,make
49284,america
49285,great
49286,again!
49287,ted
49288,cruz
49289,poll
49290,numbers
49293,big.
49297,born
49299,canada
49301,"was,"
49303,"recently,"
49305,canadian
49306,"citizen,"
49307,many
49308,believe
49311,run!
49315,iowa
49316,watching
49320,phony
49321,t.v.
49322,ads
49326,candidates.
49328,"bull,"
49329,politicians
49332,talk
49335,action-it
49337,happen!
49338,.@anncoulter
49341,amazing.
49343,will
49344,win
49346,establish
49347,strong
49348,"borders,"
49350,will
49351,build
49353,wall
49355,mexico
49356,will
49357,pay.
49359,will
49361,great
49362,again!
49364,will
49367,greatest
49368,job-producing
49369,president
49371,american
49372,history.
49373,#trump2016
49374,#votetrump
49375,"
https://t.co/tykxct5ztg"
49376,https://t.co/oc480lwvqg
49377,"""@noamscheiber:"
49378,dow
49380,almost
49381,2000
49382,pts
49383,since
49384,start
49386,"year,"
49388,still
49389,outperforming
49390,wall
49391,street's
49392,investment
49394,jeb.
49395,jeb
49396,wants
49397,common
49398,core
49399,"""@lukebrinker:"
49400,one
49401,year
49403,today.
49404,"https://t.co/tcn6z3xwyu"""
49408,iowa.
49409,will
49411,making
49412,two
49413,speeches
49414,today.
49415,good
49416,luck
49421,great
49422,folks
49425,east
49426,coast.
49427,enjoy
49429,beauty
49432,storm!
49433,"""@thesouthwasrite:"
49434,@nro
49435,cancelling
49437,subscription-
49439,people
49441,idiots.
49442,@realdonaldtrump
49443,will
49446,next
49447,president.
49448,#trump2016
49449,"#rnc"""
49451,wonderful
49452,article
49455,writer
49457,truly
49458,gets
49459,it.
49464,people
49467,people
49470,me.
49471,#trump2016
49472,"
https://t.co/6rh849dlyz"
49474,cruz
49475,honest?
49479,bed
49480,w/
49481,wall
49482,st.
49483,&amp;
49485,funded
49487,goldman
49488,"sachs/citi,"
49489,low
49490,interest
49491,loans.
49493,legal
49494,disclosure
49495,&amp;
49496,never
49497,sold
49499,assets.
49500,cruz
49503,renounce
49505,canadian
49506,citizenship
49509,us
49510,senator-
49514,started
49516,run
49518,#potus.
49522,canadian
49523,prime
49524,minister.
49525,cruz
49526,says
49528,supported
49529,"tarp,"
49531,gave
49532,$25
49533,million
49535,goldman
49536,"sachs,"
49538,bank
49540,loaned
49543,money
49546,disclose.
49547,puppet!
49550,reason
49551,irrelevant
49552,@glennbeck
49554,like
49558,refused
49562,failing
49563,show
49564,-
49565,asked
49566,many
49567,times.
49570,listeners
49571,-
49572,sad!
49573,".@brentbozell,"
49574,one
49577,national
49578,review
49579,"lightweights,"
49580,came
49583,office
49584,begging
49586,money
49587,like
49589,dog.
49593,say
49594,that?
49595,just
49596,watched
49597,jeb's
49598,ad
49601,desperately
49602,needed
49603,mommy
49605,help
49606,him.
49607,jeb
49608,---
49609,mom
49611,help
49614,"isis,"
49616,chinese
49619,putin.
49620,ted
49621,cruz
49622,went
49624,big
49626,just
49627,released
49628,reuters
49629,poll
49630,-
49632,going
49633,on?
49636,goldman
49637,sachs/citi
49638,loans
49640,canada?
49641,rush
49642,limbaugh
49644,"great,"
49645,tells
49649,sees
49650,it---really
49651,honorable
49652,guy!
49653,thanks
49654,rush!
49655,#trump2016
49657,tax
49658,scam
49659,washington
49660,post
49662,among
49665,inaccurate
49666,stories
49668,all.
49669,really
49670,dishonest
49671,reporting.
49672,just
49673,received
49675,new
49676,fox
49677,"poll.
thank"
49678,"you,"
49679,america!
49680,#trump2016
49681,https://t.co/qknineus8h
49682,wow!
49683,new
49684,national
49685,zogby
49686,poll
49687,just
49688,out:.trump
49689,45.
49690,cruz
49691,13.
49692,rubio
49693,8.
49694,big
49695,numbers.
49696,leaving
49697,nevada
49698,now
49700,iowa.
49701,things
49703,looking
49704,good
49705,-
49706,great
49707,new
49708,polls!
49709,new
49710,national
49711,gop
49712,zogby
49713,"poll
#makeamericagreatagain"
49714,"#trump2016
https://t.co/ma6oabmypf"
49715,https://t.co/evqfrwkbd1
49716,"""national"
49717,black
49718,republican
49719,association
49720,endorses
49721,donald
49722,j.
49723,"trump"""
49724,#trump2016
49725,#makeamericagreatagain
49726,"
https://t.co/9ipw30g5og"
49727,new
49728,reuters
49729,poll!
49730,thank
49731,"you!
#makeamericagreatagain"
49732,#trump2016
49733,https://t.co/kdvzouia4i
49735,dying
49736,@nro
49737,national
49738,review
49740,totally
49741,given
49744,fight
49746,barrack
49747,obama.
49751,losing
49753,years.
49755,will
49756,beat
49757,hillary!
49758,wow!
49760,might
49763,highest
49764,#
49765,yet!
49766,thank
49770,opposition-
49773,totally
49774,ineffective
49775,&amp;
49779,years!
49780,https://t.co/o1l1xnzvhu
49781,"""@whitegenocidetm:"
49782,@realdonaldtrump
49783,poor
49784,jeb.
49786,could've
49787,sworn
49789,saw
49791,outside
49792,trump
49793,tower
49796,day!
49797,"https://t.co/e5ulrubqla"""
49798,"""@lisa_milicaj:"
49799,truth
49801,"told,"
49803,
49804,never
49805,heard
49808,national
